DOCUMENT_NBR,CRASH_YR,NLF_ROUTE_TYPE_CD,ODOT_LATITUDE_NBR,ODOT_LONGITUDE_NBR,SEVERITY_BY_TYPE_CD,ODPS_TOTAL_FATALITIES_NBR,INCAPAC_INJURIES_NBR,NON_INCAPAC_INJURIES_NBR,POSSIBLE_INJURIES_NBR,NO_INJURY_REPORTED_NBR,UNRESTRAIN_OCCUPANTS,NUMBER_OF_UNITS_NBR,CRASH_TYPE_CD,FHWA_RDWY_DEPARTURE_IND,ODOT_INTERSECTION_REL_IND,ODOT_CRASH_LOCATION_CD,FACILITY_TYPE_CD,FUNCTIONAL_CLASS_CD,ODOT_DIV_UNDIV_IND,ODOT_LANES_NBR,FREEWAY_IND,INTERSTATE_IND,ODOT_MAINTAINED_HWY_IND,MAINTENANCE_AUTHORITY_CD,ODOT_CITY_VILLAGE_TWP_NME,CRASH_DT,MONTH_OF_CRASH,TIME_OF_CRASH,DAY_IN_WEEK_CD,WEATHER_COND_CD,ROAD_COND_PRIMARY_CD,ROAD_COND_SECONDARY_CD,LIGHT_COND_PRIMARY_CD,ROAD_CONTOUR_CD,ODPS_ALCOHOL_IND,ODPS_DRUG_IND,ODPS_SCHOOL_ZONE_IND,ODPS_MOTORCYCLE_IND,ODPS_SPEED_IND,ODPS_SENIOR_DRIVER_IND,ODPS_WORK_ZONE_IND,ODPS_LOC_IN_WORK_ZONE_CD,ODPS_TYPE_OF_WORK_ZONE_CD,ODOT_YOUNG_DRIVER_IND,DISTRACTED_DRIVER_IND,ODPS_CITY_VILLAGE_TWP_NME,ODPS_LOC_ROAD_NME,U1_AGE_NBR,U1_GENDER_CD,U1_ALCOH_DRUG_SUSPCTD_CD,U1_DISTRACTED_BY_1_CD,U1_DISTRACTED_BY_2_CD,U2_ODPS_UNIT_NBR,U2_DIRECTION_FROM_CD,U2_DIRECTION_TO_CD,U2_TURN_CD,U2_TRAFFIC_CONTROL_CD,U2_TYPE_OF_UNIT_CD,U2_SPECIAL_FUNCTION_CD,U2_UNIT_SPEED_NBR,U2_POSTED_SPEED_NBR,U2_PRECRASH_ACTION_CD,U2_CONT_CIR_PRIMARY_CD,U2_CONT_CIR_SECONDARY_CD,U2_SEQ_OF_EVENTS_1_CD,U2_SEQ_OF_EVENTS_2_CD,U2_SEQ_OF_EVENTS_3_CD,U2_SEQ_OF_EVENTS_4_CD,U2_SEQ_OF_EVENTS_5_CD,U2_SEQ_OF_EVENTS_6_CD,U2_NON_MOTORIST_LOC_CD,U2_AGE_NBR,U2_GENDER_CD,U2_ALCOH_DRUG_SUSPCTD_CD,U2_DISTRACTED_BY_1_CD,U2_DISTRACTED_BY_2_CD
20166071462,2016,CR,40.1009,-82.817304,4,0,1,1,0,0,0,2,Left Turn,N,N,1,,4,N,4,N,N,N,4,NEW ALBANY,5/5/2016,5,1254,5,2,2,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,NEW ALBANY,NEW ALBANY,21,F,1,1,1,2,2,1,NT,12,3,1,35,35,1,1,,20,,,,,,,24,F,1,1,1
20166071463,2016,US,40.090349,-82.793605,3,0,0,1,0,4,0,2,Angle,N,Y,2,2,3,N,4,N,N,N,4,NEW ALBANY,5/29/2016,5,1606,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,Y,N,NEW ALBANY,,17,M,1,1,1,2,7,6,NT,4,5,1,10,35,1,1,,20,,,,,,,82,M,1,1,1
20166071648,2016,US,39.915317,-82.92061,1,0,0,0,0,1,0,1,Fixed Object,N,Y,7,2,2,Y,4,Y,N,N,4,COLUMBUS,5/23/2016,5,1915,2,1,1,0,1,4,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,37,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166071782,2016,US,39.884385,-82.999795,1,0,0,0,0,1,0,2,Parked Vehicle,Y,N,1,2,3,Y,4,N,N,N,4,COLUMBUS,6/2/2016,6,1525,5,2,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,HIGH,,U,1,1,1,2,2,1,NT,12,3,1,,15,10,1,,20,,,,,,,,,,,
20166124151,2016,MR,39.934528,-82.841887,1,0,0,0,0,1,0,2,Parked Vehicle,Y,N,1,,7,N,2,N,N,N,4,COLUMBUS,9/16/2016,9,2130,6,1,1,0,4,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,CHATFORD,19,F,1,1,1,2,4,3,NT,1,6,1,,25,10,1,,20,,,,,,,,,,,
20166124212,2016,IR,40.057617,-82.903739,3,0,0,1,0,1,0,2,Rear End,N,Y,2,2,1,Y,6,Y,Y,Y,1,COLUMBUS,9/19/2016,9,1545,2,1,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,COLUMBUS,MORSE,71,F,1,1,1,2,4,3,NT,4,6,1,,45,11,1,,20,,,,,,,61,M,1,1,1
20166124266,2016,CR,39.938667,-83.063924,3,0,0,2,0,0,0,2,Angle,N,Y,2,,4,N,4,N,N,N,4,COLUMBUS,9/19/2016,9,1715,2,2,1,0,1,1,0,0,0,0,0,1,0,0,0,Y,N,COLUMBUS,MOUND,16,M,1,1,1,2,4,3,NT,12,3,1,25,35,1,1,,20,,,,,,,74,F,1,1,1
20166124268,2016,US,39.964941,-83.001174,1,0,0,0,0,5,0,2,Sideswipe - passing,N,N,1,1,3,N,4,N,N,N,4,COLUMBUS,9/19/2016,9,1735,2,1,1,0,1,3,0,0,0,0,0,0,1,3,1,N,N,COLUMBUS,HIGH,62,F,1,1,1,2,1,2,NT,12,22,5,5,25,1,1,,20,,,,,,,50,F,1,1,1
20166124269,2016,MR,39.948734,-83.043879,3,0,0,1,1,1,0,2,Left Turn,N,Y,2,,7,N,2,N,N,N,4,COLUMBUS,9/19/2016,9,1515,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,HELEN,42,M,1,1,1,2,2,1,NT,1,4,1,25,25,1,1,,20,,,,,,,30,M,1,1,1
20166124273,2016,CR,40.02558,-82.964508,1,0,0,0,0,7,0,3,Rear End,N,Y,2,,3,N,4,N,N,N,4,COLUMBUS,9/19/2016,9,1814,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,CLEVELAND,45,M,1,1,1,2,1,2,NT,12,3,1,,35,11,1,,20,,,,,,,30,F,1,1,1
20166071783,2016,IR,39.952652,-83.010326,2,0,0,0,1,1,0,2,Rear End,N,N,1,2,1,Y,6,Y,Y,Y,1,COLUMBUS,5/23/2016,5,2312,2,1,1,0,4,3,0,0,0,0,0,0,0,0,0,N,Y,COLUMBUS,,27,F,1,1,1,2,4,3,NT,12,4,1,,55,11,19,,20,,,,,,,39,M,1,7,1
20166071784,2016,IR,39.955907,-82.844118,1,0,0,0,0,1,0,1,Animal,N,N,1,2,1,Y,4,Y,Y,Y,1,COLUMBUS,5/30/2016,5,2317,2,1,1,0,4,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,,22,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166071785,2016,CR,40.000707,-82.984425,1,0,0,0,0,3,0,2,Backing,N,Y,2,,4,N,4,N,N,N,4,COLUMBUS,6/3/2016,6,1410,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,17TH,28,F,1,1,1,2,4,3,NT,4,6,1,,35,11,1,,20,,,,,,,48,F,1,1,1
20166071797,2016,CR,39.985874,-82.815365,1,0,0,0,0,2,0,2,Left Turn,N,Y,2,,4,N,2,N,N,N,4,COLUMBUS,6/3/2016,6,1605,6,2,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,REYNOLDBURG NEW ALBANY,53,F,1,1,1,2,3,4,NT,2,3,1,10,35,1,99,,20,,,,,,,26,M,1,1,1
20166071798,2016,SR,39.944781,-82.877819,1,0,0,0,0,3,0,2,Rear End,N,Y,2,2,3,N,4,N,N,N,4,COLUMBUS,6/3/2016,6,1730,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,LIVINGSTON,58,M,1,1,1,2,4,3,NT,4,3,1,,35,11,1,,20,,,,,,,51,M,1,1,1
20166071950,2016,MR,40.090993,-82.970757,1,0,0,0,0,1,0,1,Fixed Object,Y,N,1,,6,N,4,N,N,N,4,COLUMBUS,5/31/2016,5,915,3,1,1,0,1,3,1,0,0,0,1,0,0,0,0,N,N,COLUMBUS,SHARON WOODS,,M,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166124277,2016,CR,39.959544,-83.02243,2,0,0,0,2,2,0,2,Left Turn,N,Y,3,,4,N,2,N,N,N,4,COLUMBUS,9/19/2016,9,2033,2,1,1,0,4,1,0,0,0,0,1,0,0,0,0,N,N,COLUMBUS,OLD STATE,42,F,1,1,1,2,3,4,NT,12,4,1,40,35,1,1,,20,,,,,,,28,F,1,1,1
20166124278,2016,CR,40.052595,-83.020039,3,0,0,1,0,1,0,2,Left Turn,N,N,1,,3,N,4,N,N,N,4,COLUMBUS,9/18/2016,9,1911,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,HIGH,35,F,1,1,1,2,1,2,NT,12,6,1,30,35,1,1,,20,,,,,,,20,F,1,1,1
20166124279,2016,CR,40.118284,-83.013731,1,0,0,0,0,2,0,2,Rear End,N,N,1,2,4,N,4,N,N,N,4,COLUMBUS,9/19/2016,9,2038,2,1,1,0,4,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,CAMPUS VIEW,29,M,1,1,1,2,4,3,NT,1,3,1,,35,11,1,,20,,,,,,,40,M,1,1,1
20166124344,2016,,39.91231,-82.84727,1,0,0,0,0,1,0,1,Fixed Object,N,Y,4,2,,N,2,N,N,N,80,COLUMBUS,9/18/2016,9,31,1,1,1,0,4,3,0,0,0,1,1,0,0,0,0,N,N,COLUMBUS,MATUKA,32,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166124628,2016,,39.90865,-82.850509,1,0,0,0,0,1,0,2,Parked Vehicle,N,N,1,2,,N,2,N,N,N,80,COLUMBUS,9/20/2016,9,830,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,JACK RUSSELL,44,M,1,1,1,2,4,3,NT,1,6,1,,,10,1,,20,,,,,,,,,,,
20166124632,2016,MR,39.9397,-82.855445,1,0,0,0,0,1,0,2,Sideswipe - passing,N,N,1,,7,N,2,N,N,N,4,COLUMBUS,9/18/2016,9,1550,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,COLUMBUS,RIVERDALE,76,M,1,1,1,2,2,1,NT,1,7,1,,,10,1,,20,,,,,,,,,,,
20166071952,2016,US,40.01839,-82.890903,2,0,0,0,1,0,0,1,Overturning,N,Y,1,2,3,Y,4,N,N,N,4,GAHANNA,6/3/2016,6,1401,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,GAHANNA,US 62 W WB,48,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166071955,2016,MR,39.97758,-83.014472,1,0,0,0,0,1,0,1,Fixed Object,Y,N,1,,7,N,4,N,N,N,4,COLUMBUS,5/29/2016,5,1558,1,1,1,0,1,3,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,HARRISON,,U,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166071957,2016,MR,39.924743,-82.889857,1,0,0,0,0,2,0,2,Rear End,N,Y,3,,6,N,2,N,N,N,4,COLUMBUS,5/26/2016,5,2200,5,1,1,0,4,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,KIMBERLY,,U,1,1,1,2,4,3,NT,2,3,1,,25,11,1,,20,,,,,,,42,F,1,1,1
20166071958,2016,CR,39.987246,-83.009472,1,0,0,0,0,1,0,2,Parked Vehicle,Y,N,1,,4,N,4,N,N,N,4,COLUMBUS,5/24/2016,5,1700,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,HUNTER,21,F,1,1,1,2,4,3,NT,1,5,1,,10,10,1,,20,,,,,,,,,,,
20166071960,2016,CR,40.031737,-83.021125,1,0,0,0,0,2,0,2,Sideswipe - passing,N,N,1,,4,N,4,N,N,N,4,COLUMBUS,5/30/2016,5,1721,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,BROADWAY,,M,1,1,1,2,4,3,NT,12,3,1,20,35,1,1,,20,,,,,,,20,M,1,1,1
20166071963,2016,MR,40.094047,-82.975059,1,0,0,0,0,3,0,2,Sideswipe - passing,N,N,1,,7,N,2,N,N,N,4,COLUMBUS,5/27/2016,5,1506,6,1,1,0,1,1,0,0,0,0,1,0,0,0,0,N,N,COLUMBUS,FAIRCREST,,M,1,1,1,2,2,1,NT,1,3,1,25,25,1,1,,20,,,,,,,61,F,1,1,1
20166124634,2016,CR,39.8666,-82.81746,1,0,0,0,0,1,0,2,Parked Vehicle,Y,N,1,,7,N,,N,N,N,2,COLUMBUS,9/20/2016,9,1,3,1,1,0,5,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,WINBARR,,U,1,1,1,2,4,3,NT,1,3,1,,25,10,1,,20,,,,,,,,,,,
20166124635,2016,SR,39.936284,-82.87862,1,0,0,0,0,2,0,2,Left Turn,N,Y,7,2,3,Y,4,N,N,N,4,COLUMBUS,9/18/2016,9,1323,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,HAMILTON,49,M,1,1,1,2,2,1,NT,4,4,1,35,35,1,1,,20,,,,,,,54,F,1,1,1
20166124640,2016,SR,39.91554,-82.880544,2,0,0,0,1,3,0,2,Rear End,N,Y,1,2,3,Y,4,N,N,N,4,COLUMBUS,9/18/2016,9,1613,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,REFUGEE,28,F,1,1,1,2,4,3,NT,4,3,1,10,45,1,1,,20,,,,,,,34,M,1,1,1
20166124641,2016,CR,39.944875,-82.879469,1,0,0,0,0,2,0,2,Left Turn,N,Y,3,,4,N,4,N,N,N,4,COLUMBUS,9/16/2016,9,1712,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,LIVINGSTON,30,F,1,1,1,2,4,3,NT,1,6,1,35,35,1,1,,20,,,,,,,28,F,1,1,1
20166124643,2016,CR,39.947568,-82.928298,1,0,0,0,0,4,0,2,Left Turn,N,Y,2,,4,N,4,N,N,N,4,COLUMBUS,9/17/2016,9,1208,7,2,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,LIVINGSTON,34,F,1,1,1,2,4,3,NT,4,3,1,35,35,1,1,,20,,,,,,,21,F,1,1,1
20166124773,2016,IR,39.953459,-82.961693,1,0,0,0,0,3,0,3,Rear End,N,N,1,2,1,Y,8,Y,Y,N,1,COLUMBUS,9/20/2016,9,629,3,1,1,0,2,1,0,0,0,0,0,0,0,0,0,Y,Y,COLUMBUS,,25,F,1,6,1,2,3,4,NT,12,3,1,,55,11,1,,20,,,,,,,53,F,1,1,1
20166071966,2016,MR,39.955591,-83.03262,1,0,0,0,0,1,0,3,Parked Vehicle,Y,N,1,,7,Y,4,N,N,N,4,COLUMBUS,5/31/2016,5,1600,3,1,1,0,1,1,1,0,0,0,1,0,0,0,0,N,N,COLUMBUS,WEST PARK,,U,2,1,1,2,1,2,NT,1,7,1,,25,10,1,,20,21,,,,,,,,,,
20166071967,2016,CR,40.057614,-82.910529,1,0,0,0,0,2,1,2,Sideswipe - passing,N,N,1,,4,Y,4,N,N,N,4,COLUMBUS,5/31/2016,5,1445,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,STELZER,,U,1,1,1,2,1,2,NT,12,5,1,10,35,1,1,,20,,,,,,,57,F,1,1,1
20166071968,2016,MR,39.944391,-82.976861,1,0,0,0,0,5,0,2,Sideswipe - passing,N,N,1,,7,N,2,N,N,N,4,COLUMBUS,5/29/2016,5,2145,1,1,2,0,4,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,HEYL,,M,1,1,1,2,1,2,NT,16,3,1,,25,9,1,,20,,,,,,,37,F,1,1,1
20166071970,2016,CR,39.97739,-82.913246,1,0,0,0,0,1,0,2,Backing,N,N,1,,4,N,4,N,N,N,4,COLUMBUS,5/20/2016,5,2200,6,1,1,0,4,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,JAMES,15,M,1,1,1,2,3,4,NT,1,3,1,,15,10,1,,20,,,,,,,,,,,
20166071971,2016,MR,39.934674,-83.057711,1,0,0,0,0,1,0,1,Fixed Object,Y,Y,3,,7,N,2,N,N,N,4,COLUMBUS,5/31/2016,5,321,3,1,1,0,4,4,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,EAKIN,,U,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166071996,2016,MR,40.08643,-82.956461,1,0,0,0,0,3,0,3,Rear End,N,Y,1,,7,N,2,N,N,N,4,COLUMBUS,6/3/2016,6,1215,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,Y,COLUMBUS,DUBLIN GRANVILLE,28,M,1,6,1,2,3,4,NT,4,4,1,,45,11,1,,20,,,,,,,45,F,1,1,1
20166124774,2016,IR,39.953459,-82.961693,1,0,0,0,0,2,0,2,Rear End,N,N,1,2,1,Y,8,Y,Y,N,1,COLUMBUS,9/20/2016,9,629,3,1,1,0,2,1,0,0,0,0,0,1,0,0,0,Y,N,COLUMBUS,,20,M,1,1,1,2,3,4,NT,12,4,1,,55,11,1,,20,,,,,,,74,F,1,1,1
20166124776,2016,IR,39.976538,-83.127565,1,0,0,0,0,5,0,3,Rear End,N,N,1,2,1,Y,6,Y,Y,Y,1,COLUMBUS,9/12/2016,9,815,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,45,M,1,1,1,2,4,3,NT,12,6,1,,65,11,1,,24,,,,,,,39,F,1,1,1
20166124777,2016,IR,39.950342,-83.01682,2,0,0,0,1,1,0,2,Rear End,N,N,1,2,1,Y,6,Y,Y,N,1,COLUMBUS,9/13/2016,9,933,3,1,1,0,1,2,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,,U,1,1,1,2,4,3,NT,12,3,1,45,55,11,1,,24,,,,,,,61,M,1,1,1
20166124780,2016,IR,39.950087,-83.020805,3,0,0,1,0,1,0,2,Sideswipe - passing,Y,N,1,2,1,Y,6,Y,Y,N,1,COLUMBUS,9/14/2016,9,1038,4,1,1,0,1,2,0,0,0,0,1,0,0,0,0,N,N,COLUMBUS,,41,M,1,1,1,2,4,3,NT,12,8,1,55,55,3,1,,13,,,,,,,28,F,1,1,1
20166124781,2016,IR,40.057617,-82.903739,1,0,0,0,0,4,0,3,Rear End,N,N,1,2,1,Y,6,Y,Y,N,1,COLUMBUS,9/14/2016,9,754,4,1,1,0,1,2,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,28,F,1,1,1,2,1,2,NT,12,4,1,,65,11,1,,20,,,,,,,28,M,1,1,1
20166124782,2016,IR,40.048151,-82.902345,1,0,0,0,0,2,0,2,Sideswipe - passing,N,Y,3,2,1,Y,6,Y,Y,N,1,COLUMBUS,9/14/2016,9,958,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,EASTON,19,M,1,1,1,2,2,1,NT,12,4,1,10,35,14,1,,20,,,,,,,30,M,1,1,1
20166124784,2016,SR,40.053044,-83.032128,3,0,0,1,0,4,0,5,Sideswipe - passing,N,N,1,2,2,Y,6,Y,N,N,4,COLUMBUS,9/16/2016,9,723,6,1,1,0,1,1,0,0,0,0,0,1,0,0,0,Y,N,COLUMBUS,,16,F,1,1,1,2,2,1,NT,12,3,1,65,65,1,1,,20,,,,,,,26,F,1,1,1
20166124785,2016,IR,40.048587,-82.902341,3,0,0,1,0,1,0,2,Sideswipe - passing,N,N,1,2,1,Y,6,Y,Y,N,1,COLUMBUS,9/16/2016,9,1204,6,1,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,COLUMBUS,,30,M,1,1,1,2,2,1,NT,12,6,1,65,65,99,99,,20,,,,,,,65,F,1,1,1
20166124787,2016,IR,40.071879,-82.907964,1,0,0,0,0,2,0,2,Sideswipe - passing,N,N,1,2,1,Y,6,Y,Y,Y,1,COLUMBUS,9/19/2016,9,752,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,34,M,1,1,1,2,2,1,NT,12,7,1,65,65,1,1,,20,,,,,,,59,M,1,1,1
20166125019,2016,CR,40.04718,-82.976972,1,0,0,0,0,2,0,2,Sideswipe - passing,N,Y,3,,4,N,4,N,N,N,4,COLUMBUS,9/21/2016,9,334,4,1,1,0,4,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,KARL,,U,1,1,1,2,1,2,NT,4,2,1,5,35,11,1,,20,,,,,,,22,M,1,1,1
20166071997,2016,CR,39.989679,-83.066976,1,0,0,0,0,2,0,2,Sideswipe - Meeting,N,Y,2,,4,N,2,N,N,N,4,MARBLE CLIFF,6/3/2016,6,2359,6,2,1,0,4,1,0,0,0,0,0,0,0,0,0,N,N,GRANDVIEW HEIGHTS,DUBLIN,0,U,1,1,1,1,2,1,NT,4,3,1,,45,11,1,,20,,,,,,,35,F,1,1,1
20166072000,2016,CR,39.956391,-82.838338,1,0,0,0,0,2,0,2,Rear End,N,Y,3,,4,N,2,N,N,N,4,COLUMBUS,5/31/2016,5,2140,3,1,1,0,4,1,0,0,0,0,1,0,0,0,0,N,N,COLUMBUS,MCNAUGHTEN,,U,1,1,1,2,1,4,RT,12,4,1,15,35,5,1,,20,,,,,,,38,M,1,1,1
20166072004,2016,IR,39.976775,-83.137269,1,0,0,0,0,4,0,2,Sideswipe - passing,Y,N,1,2,1,Y,6,Y,Y,Y,1,COLUMBUS,5/26/2016,5,1420,5,1,1,0,1,2,0,0,0,0,1,0,1,4,2,Y,N,COLUMBUS,,21,M,1,1,1,1,3,4,NT,12,6,1,60,55,1,1,,9,35,,,,,,32,M,1,1,1
20166072415,2016,SR,39.969781,-82.93433,1,0,0,0,0,1,0,2,Parked Vehicle,Y,N,1,2,3,N,4,N,N,N,4,BEXLEY,6/4/2016,6,1134,7,2,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,BEXLEY,BROAD,27,F,1,1,1,2,3,4,NT,1,6,1,,35,10,1,,20,,,,,,,,,,,
20166072416,2016,CR,39.945362,-83.063606,2,0,0,0,1,3,0,2,Angle,N,Y,2,,4,N,2,N,N,N,4,COLUMBUS,6/4/2016,6,1340,7,2,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,SULLIVANT,34,M,1,1,1,2,1,2,NT,4,2,1,20,25,1,1,,20,,,,,,,33,F,1,1,1
20166072420,2016,IR,39.978356,-82.853008,1,0,0,0,0,1,0,1,Fixed Object,Y,N,8,2,1,Y,6,Y,Y,Y,1,COLUMBUS,6/5/2016,6,902,1,2,2,0,1,4,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,,19,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166125111,2016,IR,39.953402,-82.959163,3,0,0,1,1,0,0,1,Fixed Object,Y,N,1,2,1,Y,8,Y,Y,N,1,COLUMBUS,9/16/2016,9,1046,6,1,1,0,1,1,0,0,0,0,1,0,0,0,0,N,N,COLUMBUS,,32,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166125112,2016,IR,39.925623,-82.867528,1,0,0,0,0,1,0,1,Fixed Object,Y,N,1,2,1,Y,6,Y,Y,Y,1,COLUMBUS,8/29/2016,8,124,2,1,1,0,5,1,1,0,0,0,1,0,0,0,0,Y,N,COLUMBUS,,22,M,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166125113,2016,SR,39.916813,-82.975448,3,0,0,1,0,0,0,1,Fixed Object,Y,N,1,2,2,Y,4,Y,N,N,4,COLUMBUS,9/16/2016,9,2236,6,2,1,0,4,1,0,0,0,0,1,0,0,0,0,N,N,COLUMBUS,,47,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166125116,2016,IR,39.948517,-82.943702,1,0,0,0,0,1,0,1,Fixed Object,Y,N,1,2,1,Y,7,Y,Y,Y,1,COLUMBUS,9/3/2016,9,2152,7,1,1,0,4,3,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,I 70,17,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166125118,2016,IR,39.931564,-82.916175,1,0,0,0,0,1,0,2,Sideswipe - passing,N,N,1,2,1,Y,6,Y,Y,N,1,COLUMBUS,9/15/2016,9,2355,5,1,1,0,4,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,I 70,22,M,1,1,1,2,3,4,NT,12,3,1,,,10,13,,99,,,,,,,,,,,
20166125119,2016,IR,39.968307,-83.022931,1,0,0,0,0,1,0,1,Fixed Object,Y,N,7,2,1,Y,6,Y,Y,N,1,COLUMBUS,9/16/2016,9,2200,6,1,2,0,4,4,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,I 670,20,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166072423,2016,IR,39.935483,-82.850883,1,0,0,0,0,1,0,1,Fixed Object,Y,N,1,2,1,Y,4,Y,Y,Y,1,COLUMBUS,6/5/2016,6,639,1,4,2,0,1,4,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,IR 270,37,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166072424,2016,IR,40.048151,-82.902345,3,0,0,1,0,0,0,1,Fixed Object,Y,Y,3,2,1,Y,6,Y,Y,N,1,COLUMBUS,6/4/2016,6,941,7,4,2,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,EASTON,20,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166072443,2016,CR,40.100546,-82.949848,3,0,0,1,1,0,0,2,Rear End,N,Y,2,,3,N,4,N,N,N,4,COLUMBUS,6/4/2016,6,1430,7,2,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,CLEVELAND,23,M,1,1,1,2,2,1,NT,4,6,1,,35,11,1,,20,,,,,,,52,F,1,1,1
20166072926,2016,SR,40.08496,-82.951111,1,0,0,0,0,2,0,2,Right Turn,N,N,1,2,3,Y,4,N,N,N,4,COLUMBUS,6/5/2016,6,1240,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,DUBLIN GRANVILLE,49,F,1,1,1,2,4,3,NT,1,6,1,20,25,1,1,,20,,,,,,,62,F,1,1,1
20166072928,2016,SR,40.08496,-82.951111,1,0,0,0,0,2,0,2,Rear End,N,Y,1,2,3,Y,4,N,N,N,4,COLUMBUS,6/6/2016,6,736,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,Y,N,COLUMBUS,CLEVELAND,20,M,1,1,1,2,1,2,NT,4,4,1,,35,11,1,,20,,,,,,,39,F,1,1,1
20166072932,2016,CR,40.013264,-82.911913,1,0,0,0,0,1,0,1,Fixed Object,Y,N,1,,4,N,2,N,N,N,4,COLUMBUS,6/6/2016,6,710,2,1,10,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,STELZER,59,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166125120,2016,IR,40.11067,-83.063024,1,0,0,0,0,3,0,2,Sideswipe - passing,N,N,1,2,1,Y,8,Y,Y,Y,1,COLUMBUS,7/28/2016,7,1939,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,,U,1,1,1,2,4,3,NT,1,12,19,45,55,1,1,,20,,,,,,,60,M,1,1,1
